Context_ID,Group,Retailer,Store,Date,Hour,Product_Number,Product_Name,Group_Respondents,Actual_Price,Peer_Group_Count,Peer_Group_Unique_Prices,Peer_Group_Min,Peer_Group_Median,Peer_Group_Max,Peer_Deviation_Pct,Peer_Max_Min_Spread_Pct,Peer_Price_Position,OOF_Predicted_Price,OOF_Model_Deviation_Pct,Evidence_Score,Evidence_Level,Final_Signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-B,Safeway,Safeway-DC2,2025-09-10,11:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",6,5.49,4,2,4.99,5.49,5.49,0.0,10.020040080160319,1.0,4.5530271096458605,20.579119513018206,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-C,Safeway,Safeway-DC2,2025-09-10,11:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",4,5.49,4,2,4.99,5.49,5.49,0.0,10.020040080160319,1.0,4.5530271096458605,20.579119513018206,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_7,5-D,Safeway,Safeway-DC2,2025-09-10,11:00 EST,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",2,5.49,4,2,4.99,5.49,5.49,0.0,10.020040080160319,1.0,4.324459598758889,26.952278651779295,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-A,Safeway,Safeway-DC2,2025-09-10,11:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",2,2.99,4,2,2.99,3.69,3.69,-18.970189701897013,23.411371237458184,0.0,3.3146624330386993,-9.794735952676392,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-B,Safeway,Safeway-DC2,2025-09-10,11:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",6,3.69,4,2,2.99,3.69,3.69,0.0,23.411371237458184,1.0,3.3146624330386993,11.32355328917194,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-C,Safeway,Safeway-DC2,2025-09-10,11:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",4,3.69,4,2,2.99,3.69,3.69,0.0,23.411371237458184,1.0,3.3146624330386993,11.32355328917194,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_8,5-D,Safeway,Safeway-DC2,2025-09-10,11:00 EST,8,"Signature Select Saltine Crackers, 16 oz.",2,3.69,4,2,2.99,3.69,3.69,0.0,23.411371237458184,1.0,3.3146624330386993,11.32355328917194,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-A,Safeway,Safeway-DC2,2025-09-10,11:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",2,4.99,4,1,4.99,4.99,4.99,0.0,0.0,0.5,5.4743022045696925,-8.846829905835662,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-B,Safeway,Safeway-DC2,2025-09-10,11:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",6,4.99,4,1,4.99,4.99,4.99,0.0,0.0,0.5,5.407237960094069,-7.716286266173689,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-C,Safeway,Safeway-DC2,2025-09-10,11:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4,4.99,4,1,4.99,4.99,4.99,0.0,0.0,0.5,5.407237960094069,-7.716286266173689,0.0,Within observed peer range,Low signal
Safeway_Safeway-DC2_2025-09-10_11:00 EST_9,5-D,Safeway,Safeway-DC2,2025-09-10,11:00 EST,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",2,4.99,4,1,4.99,4.99,4.99,0.0,0.0,0.5,5.4743022045696925,-8.846829905835662,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,1,Honeycrisp apples (1 apple),3,2.16,5,3,2.16,2.44,2.44,-11.475409836065564,12.962962962962955,0.0,2.3908846088370046,-9.656869594777861,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,1,Honeycrisp apples (1 apple),9,2.34,5,3,2.16,2.44,2.44,-4.098360655737709,12.962962962962955,0.6428571428571422,2.3908846088370046,-2.1282753943426935,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,1,Honeycrisp apples (1 apple),10,2.44,5,3,2.16,2.44,2.44,0.0,12.962962962962955,1.0,2.3908846088370046,2.054276939232391,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,1,Honeycrisp apples (1 apple),7,2.44,5,3,2.16,2.44,2.44,0.0,12.962962962962955,1.0,2.3908846088370046,2.054276939232391,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_1,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,1,Honeycrisp apples (1 apple),3,2.44,5,3,2.16,2.44,2.44,0.0,12.962962962962955,1.0,2.3908846088370046,2.054276939232391,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,10,"Lucerne Eggs, Large, 12 ct.",3,6.47,5,2,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,0.0,6.725525864204456,-3.799344012108441,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,10,"Lucerne Eggs, Large, 12 ct.",9,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.725525864204456,3.932393408865864,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,10,"Lucerne Eggs, Large, 12 ct.",10,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.725525864204456,3.932393408865864,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,10,"Lucerne Eggs, Large, 12 ct.",7,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.725525864204456,3.932393408865864,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_10,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,10,"Lucerne Eggs, Large, 12 ct.",3,6.47,5,2,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,0.0,6.725525864204456,-3.799344012108441,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",3,10.25,5,3,10.25,10.99,11.59,-6.733393994540493,13.073170731707314,0.0,9.891464434627645,3.6246965021398125,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",9,10.99,5,3,10.25,10.99,11.59,0.0,13.073170731707314,0.5522388059701495,9.891464434627645,11.105894103269897,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",10,10.99,5,3,10.25,10.99,11.59,0.0,13.073170731707314,0.5522388059701495,10.121081934746961,8.585229038309915,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",7,10.99,5,3,10.25,10.99,11.59,0.0,13.073170731707314,0.5522388059701495,10.121081934746961,8.585229038309915,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_11,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,11,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars",3,11.59,5,3,10.25,10.99,11.59,5.459508644222022,13.073170731707314,1.0,10.121081934746961,14.513449004004752,21.838034576888088,Noticeably above peers,Moderate signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,12,"Heinz Tomato Ketchup, 20 oz.",3,5.99,5,1,5.99,5.99,5.99,0.0,0.0,0.5,5.825887202000676,2.8169580410511097,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,12,"Heinz Tomato Ketchup, 20 oz.",9,5.99,5,1,5.99,5.99,5.99,0.0,0.0,0.5,5.825887202000676,2.8169580410511097,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,12,"Heinz Tomato Ketchup, 20 oz.",10,5.99,5,1,5.99,5.99,5.99,0.0,0.0,0.5,5.825887202000676,2.8169580410511097,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,12,"Heinz Tomato Ketchup, 20 oz.",7,5.99,5,1,5.99,5.99,5.99,0.0,0.0,0.5,5.825887202000676,2.8169580410511097,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_12,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,12,"Heinz Tomato Ketchup, 20 oz.",3,5.99,5,1,5.99,5.99,5.99,0.0,0.0,0.5,5.825887202000676,2.8169580410511097,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,13,"Quaker 1-Minute Oats, 42 oz.",3,8.99,5,2,8.99,8.99,9.79,0.0,8.898776418242479,0.0,8.876592141249011,1.2776058305528082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,13,"Quaker 1-Minute Oats, 42 oz.",9,8.99,5,2,8.99,8.99,9.79,0.0,8.898776418242479,0.0,8.876592141249011,1.2776058305528082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,13,"Quaker 1-Minute Oats, 42 oz.",10,8.99,5,2,8.99,8.99,9.79,0.0,8.898776418242479,0.0,8.876592141249011,1.2776058305528082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,13,"Quaker 1-Minute Oats, 42 oz.",7,8.99,5,2,8.99,8.99,9.79,0.0,8.898776418242479,0.0,8.876592141249011,1.2776058305528082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_13,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,13,"Quaker 1-Minute Oats, 42 oz.",3,9.79,5,2,8.99,8.99,9.79,8.898776418242482,8.898776418242479,1.0,8.5470555901358,14.542369553541779,35.59510567296993,Noticeably above peers,Moderate signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",3,6.47,5,2,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,0.0,6.49376420814834,-0.3659542814708483,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",9,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.852132181414111,2.012042601277386,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",10,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.852132181414111,2.012042601277386,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",7,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.852132181414111,2.012042601277386,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_14,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,14,"Signature Select Quick One Minute Oatmeal, 42 oz.",3,6.99,5,2,6.47,6.99,6.99,0.0,8.037094281298307,1.0,6.852132181414111,2.012042601277386,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",3,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,2.961365544652931,0.9669341699058975,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",9,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,2.961365544652931,0.9669341699058975,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",10,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,2.961365544652931,0.9669341699058975,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",7,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,2.961365544652931,0.9669341699058975,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_15,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,15,"Barilla Farfalle, Pasta Made with Durum Wheat, 16 oz.",3,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,2.961365544652931,0.9669341699058975,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,16,"Signature Select Farfalle, 12 oz.",3,1.35,5,2,1.35,1.49,1.49,-9.395973154362414,10.370370370370363,0.0,1.7179790662937975,-21.41929861157388,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,16,"Signature Select Farfalle, 12 oz.",9,1.49,5,2,1.35,1.49,1.49,0.0,10.370370370370363,1.0,1.7179790662937975,-13.27018883795933,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,16,"Signature Select Farfalle, 12 oz.",10,1.49,5,2,1.35,1.49,1.49,0.0,10.370370370370363,1.0,1.7179790662937975,-13.27018883795933,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,16,"Signature Select Farfalle, 12 oz.",7,1.49,5,2,1.35,1.49,1.49,0.0,10.370370370370363,1.0,1.7179790662937975,-13.27018883795933,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_16,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,16,"Signature Select Farfalle, 12 oz.",3,1.49,5,2,1.35,1.49,1.49,0.0,10.370370370370363,1.0,1.727708522625712,-13.758601032102968,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,17,"Skippy Creamy Peanut Butter, 16 oz.",3,3.23,5,4,2.99,3.23,3.69,0.0,23.411371237458184,0.34285714285714264,3.247234215341653,-0.5307352102977392,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,17,"Skippy Creamy Peanut Butter, 16 oz.",9,2.99,5,4,2.99,3.23,3.69,-7.430340557275539,23.411371237458184,0.0,3.247234215341653,-7.921640333990776,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,17,"Skippy Creamy Peanut Butter, 16 oz.",10,2.99,5,4,2.99,3.23,3.69,-7.430340557275539,23.411371237458184,0.0,2.9920412446950913,-0.06822247850728491,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,17,"Skippy Creamy Peanut Butter, 16 oz.",7,3.49,5,4,2.99,3.23,3.69,8.049535603715174,23.411371237458184,0.7142857142857145,3.247234215341653,7.476078673703079,32.1981424148607,Noticeably above peers,Moderate signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_17,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,17,"Skippy Creamy Peanut Butter, 16 oz.",3,3.69,5,4,2.99,3.23,3.69,14.241486068111463,23.411371237458184,1.0,3.247234215341653,13.635166276780609,56.96594427244585,Substantially above peers,High signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",3,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,3.2230691714382385,-7.231280467190082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",9,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,3.2230691714382385,-7.231280467190082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",10,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,3.2230691714382385,-7.231280467190082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",7,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,3.2230691714382385,-7.231280467190082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",3,2.99,5,1,2.99,2.99,2.99,0.0,0.0,0.5,3.2230691714382385,-7.231280467190082,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",3,4.31,5,4,4.31,4.69,4.89,-8.102345415778267,13.457076566125291,0.0,4.6400392837310624,-7.11285537793287,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",9,4.69,5,4,4.31,4.69,4.89,0.0,13.457076566125291,0.6551724137931048,4.442659009715058,5.567408836556331,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",10,4.69,5,4,4.31,4.69,4.89,0.0,13.457076566125291,0.6551724137931048,4.58026207480577,2.395887471109037,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",7,4.59,5,4,4.31,4.69,4.89,-2.1321961620469176,13.457076566125291,0.4827586206896555,4.442659009715058,3.3165045969708817,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",3,4.89,5,4,4.31,4.69,4.89,4.264392324093791,13.457076566125291,1.0,4.442659009715058,10.06921731572714,17.057569296375164,Slightly above peers,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",3,1.61,5,3,1.61,1.79,1.79,-10.05586592178771,11.18012422360248,0.0,2.7115375749280526,-40.62409406062834,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",9,1.79,5,3,1.61,1.79,1.79,0.0,11.18012422360248,1.0,2.7115375749280526,-33.98579401771721,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",10,1.79,5,3,1.61,1.79,1.79,0.0,11.18012422360248,1.0,2.7115375749280526,-33.98579401771721,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",7,1.69,5,3,1.61,1.79,1.79,-5.586592178770955,11.18012422360248,0.44444444444444375,2.7115375749280526,-37.67373848600117,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",3,1.79,5,3,1.61,1.79,1.79,0.0,11.18012422360248,1.0,2.7115375749280526,-33.98579401771721,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",3,19.43,5,3,19.43,21.99,21.99,-11.641655297862663,13.175501801338129,0.0,15.687856634065147,23.85375805773893,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",9,19.99,5,3,19.43,21.99,21.99,-9.09504320145521,13.175501801338129,0.2187499999999996,15.687856634065147,27.42339802234699,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",10,21.99,5,3,19.43,21.99,21.99,0.0,13.175501801338129,1.0,15.687856634065147,40.17211218166135,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",7,21.99,5,3,19.43,21.99,21.99,0.0,13.175501801338129,1.0,15.687856634065147,40.17211218166135,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",3,21.99,5,3,19.43,21.99,21.99,0.0,13.175501801338129,1.0,15.687856634065147,40.17211218166135,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,3,"Cheerios, 8.9 oz.",3,7.34,5,2,7.34,7.99,7.99,-8.135168961201511,8.855585831062674,0.0,8.301167031881716,-11.578697648056313,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,3,"Cheerios, 8.9 oz.",9,7.99,5,2,7.34,7.99,7.99,0.0,8.855585831062674,1.0,8.301167031881716,-3.748473325336521,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,3,"Cheerios, 8.9 oz.",10,7.99,5,2,7.34,7.99,7.99,0.0,8.855585831062674,1.0,8.301167031881716,-3.748473325336521,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-D,Safeway,Safeway-WA,2025-09-04,20:00 EST,3,"Cheerios, 8.9 oz.",7,7.99,5,2,7.34,7.99,7.99,0.0,8.855585831062674,1.0,8.301167031881716,-3.748473325336521,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-E,Safeway,Safeway-WA,2025-09-04,20:00 EST,3,"Cheerios, 8.9 oz.",3,7.99,5,2,7.34,7.99,7.99,0.0,8.855585831062674,1.0,8.301167031881716,-3.748473325336521,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-A,Safeway,Safeway-WA,2025-09-04,20:00 EST,4,"Kellogg's Corn Flakes, 18 oz.",3,7.01,5,2,7.01,7.99,7.99,-12.265331664580737,13.980028530670477,0.0,6.981748989557363,0.4046408784517119,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-B,Safeway,Safeway-WA,2025-09-04,20:00 EST,4,"Kellogg's Corn Flakes, 18 oz.",9,7.99,5,2,7.01,7.99,7.99,0.0,13.980028530670477,1.0,6.981748989557363,14.44123831937647,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-C,Safeway,Safeway-WA,2025-09-04,20:00 EST,4,"Kellogg's Corn Flakes, 18 oz.",10,7.99,5,2,7.01,7.99,7.99,0.0,13.980028530670477,1.0,6.981748989557363,14.44123831937647,0.0,Within observed peer range,Low signal
