Context_ID,Group,Retailer,Store,Product_Number,Product_Name,Observed_Price,Lowest_Peer_Price,Typical_Peer_Price,Highest_Peer_Price,Price_Above_Typical_Pct,Context_Price_Spread_Pct,Comparison_Group_Count,Evidence_Score,Evidence_Level,Final_Signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-B,Safeway,Safeway-WA,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-C,Safeway,Safeway-WA,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-D,Safeway,Safeway-WA,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_18,2-E,Safeway,Safeway-WA,18,"Mission Super Soft Taco Flour Tortillas, 10 ct.",2.99,2.99,2.99,2.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-A,Safeway,Safeway-WA,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",4.31,4.31,4.69,4.89,-8.102345415778267,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-B,Safeway,Safeway-WA,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",4.69,4.31,4.69,4.89,0.0,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-C,Safeway,Safeway-WA,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",4.69,4.31,4.69,4.89,0.0,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-D,Safeway,Safeway-WA,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",4.59,4.31,4.69,4.89,-2.1321961620469176,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_19,2-E,Safeway,Safeway-WA,19,"Oscar Mayer Deli Fresh Honey Smoked Turkey Breast Sliced Sandwich Lunch Meat, 9 oz.",4.89,4.31,4.69,4.89,4.264392324093791,13.457076566125291,5,17.057569296375164,Slightly above peers,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-A,Safeway,Safeway-WA,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.61,1.61,1.79,1.79,-10.05586592178771,11.18012422360248,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-B,Safeway,Safeway-WA,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.79,1.61,1.79,1.79,0.0,11.18012422360248,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-C,Safeway,Safeway-WA,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.79,1.61,1.79,1.79,0.0,11.18012422360248,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-D,Safeway,Safeway-WA,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.69,1.61,1.79,1.79,-5.586592178770955,11.18012422360248,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_2,2-E,Safeway,Safeway-WA,2,"Signature Farms Carrots, Baby-Cut, Peeled, 16 oz.",1.79,1.61,1.79,1.79,0.0,11.18012422360248,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-A,Safeway,Safeway-WA,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",19.43,19.43,21.99,21.99,-11.641655297862663,13.175501801338129,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-B,Safeway,Safeway-WA,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",19.99,19.43,21.99,21.99,-9.09504320145521,13.175501801338129,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-C,Safeway,Safeway-WA,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",21.99,19.43,21.99,21.99,0.0,13.175501801338129,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-D,Safeway,Safeway-WA,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",21.99,19.43,21.99,21.99,0.0,13.175501801338129,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_20,2-E,Safeway,Safeway-WA,20,"CLIF BAR Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",21.99,19.43,21.99,21.99,0.0,13.175501801338129,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-A,Safeway,Safeway-WA,3,"Cheerios, 8.9 oz.",7.34,7.34,7.99,7.99,-8.135168961201511,8.855585831062674,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-B,Safeway,Safeway-WA,3,"Cheerios, 8.9 oz.",7.99,7.34,7.99,7.99,0.0,8.855585831062674,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-C,Safeway,Safeway-WA,3,"Cheerios, 8.9 oz.",7.99,7.34,7.99,7.99,0.0,8.855585831062674,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-D,Safeway,Safeway-WA,3,"Cheerios, 8.9 oz.",7.99,7.34,7.99,7.99,0.0,8.855585831062674,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_3,2-E,Safeway,Safeway-WA,3,"Cheerios, 8.9 oz.",7.99,7.34,7.99,7.99,0.0,8.855585831062674,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-A,Safeway,Safeway-WA,4,"Kellogg's Corn Flakes, 18 oz.",7.01,7.01,7.99,7.99,-12.265331664580737,13.980028530670477,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-B,Safeway,Safeway-WA,4,"Kellogg's Corn Flakes, 18 oz.",7.99,7.01,7.99,7.99,0.0,13.980028530670477,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-C,Safeway,Safeway-WA,4,"Kellogg's Corn Flakes, 18 oz.",7.99,7.01,7.99,7.99,0.0,13.980028530670477,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-D,Safeway,Safeway-WA,4,"Kellogg's Corn Flakes, 18 oz.",7.99,7.01,7.99,7.99,0.0,13.980028530670477,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_4,2-E,Safeway,Safeway-WA,4,"Kellogg's Corn Flakes, 18 oz.",7.99,7.01,7.99,7.99,0.0,13.980028530670477,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-A,Safeway,Safeway-WA,5,"Signature Select Corn Flakes, 18 oz.",4.99,4.99,4.99,4.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-B,Safeway,Safeway-WA,5,"Signature Select Corn Flakes, 18 oz.",4.99,4.99,4.99,4.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-C,Safeway,Safeway-WA,5,"Signature Select Corn Flakes, 18 oz.",4.99,4.99,4.99,4.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-D,Safeway,Safeway-WA,5,"Signature Select Corn Flakes, 18 oz.",4.99,4.99,4.99,4.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_5,2-E,Safeway,Safeway-WA,5,"Signature Select Corn Flakes, 18 oz.",4.99,4.99,4.99,4.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-A,Safeway,Safeway-WA,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",6.47,6.47,6.99,6.99,-7.439198855507878,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-B,Safeway,Safeway-WA,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-C,Safeway,Safeway-WA,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-D,Safeway,Safeway-WA,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_6,2-E,Safeway,Safeway-WA,6,"Ruffles Original Potato Chips, Party Size, 13 oz.",6.99,6.47,6.99,6.99,0.0,8.037094281298307,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-A,Safeway,Safeway-WA,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-B,Safeway,Safeway-WA,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-C,Safeway,Safeway-WA,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-D,Safeway,Safeway-WA,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_7,2-E,Safeway,Safeway-WA,7,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-A,Safeway,Safeway-WA,8,"Signature Select Saltine Crackers, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-B,Safeway,Safeway-WA,8,"Signature Select Saltine Crackers, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-C,Safeway,Safeway-WA,8,"Signature Select Saltine Crackers, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-D,Safeway,Safeway-WA,8,"Signature Select Saltine Crackers, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_8,2-E,Safeway,Safeway-WA,8,"Signature Select Saltine Crackers, 16 oz.",3.99,3.99,3.99,3.99,0.0,0.0,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-A,Safeway,Safeway-WA,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.31,4.31,4.89,4.89,-11.860940695296529,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-B,Safeway,Safeway-WA,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.69,4.31,4.89,4.89,-4.089979550102241,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-C,Safeway,Safeway-WA,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.89,4.31,4.89,4.89,0.0,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-D,Safeway,Safeway-WA,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.89,4.31,4.89,4.89,0.0,13.457076566125291,5,0.0,Within observed peer range,Low signal
Safeway_Safeway-WA_2025-09-04_20:00 EST_9,2-E,Safeway,Safeway-WA,9,"Wheat Thins Original Snacks, Whole Grain Wheat Crackers, 9 oz.",4.89,4.31,4.89,4.89,0.0,13.457076566125291,5,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-A,Target,Target-MN,1,Honeycrisp apples (1 apple),1.81,1.79,1.79,1.91,1.1173184357541999,6.703910614525133,7,4.4692737430167995,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-B,Target,Target-MN,1,Honeycrisp apples (1 apple),1.81,1.79,1.79,1.91,1.1173184357541999,6.703910614525133,7,4.4692737430167995,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-C,Target,Target-MN,1,Honeycrisp apples (1 apple),1.79,1.79,1.79,1.91,0.0,6.703910614525133,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-D,Target,Target-MN,1,Honeycrisp apples (1 apple),1.79,1.79,1.79,1.91,0.0,6.703910614525133,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-E,Target,Target-MN,1,Honeycrisp apples (1 apple),1.79,1.79,1.79,1.91,0.0,6.703910614525133,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-F,Target,Target-MN,1,Honeycrisp apples (1 apple),1.79,1.79,1.79,1.91,0.0,6.703910614525133,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_1,3-G,Target,Target-MN,1,Honeycrisp apples (1 apple),1.91,1.79,1.79,1.91,6.703910614525133,6.703910614525133,7,26.81564245810053,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-A,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-B,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-C,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-D,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-E,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-F,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_10,3-G,Target,Target-MN,10,"Market Pantry Eggs, Large 12 ct.",2.99,2.99,2.99,2.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-A,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",13.99,13.99,14.49,14.99,-3.450655624568666,7.147962830593281,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-B,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",13.99,13.99,14.49,14.99,-3.450655624568666,7.147962830593281,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-C,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14.49,13.99,14.49,14.99,0.0,7.147962830593281,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-D,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14.49,13.99,14.49,14.99,0.0,7.147962830593281,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-E,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14.99,13.99,14.49,14.99,3.450655624568677,7.147962830593281,7,13.802622498274708,Slightly above peers,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-F,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14.99,13.99,14.49,14.99,3.450655624568677,7.147962830593281,7,13.802622498274708,Slightly above peers,Low signal
Target_Target-MN_2025-09-08_13:00 EST_11,3-G,Target,Target-MN,11,"CLIF Bar Chocolate Chip Energy Bars, 10 Energy Bars, 10 x 2.4 oz.",14.99,13.99,14.49,14.99,3.450655624568677,7.147962830593281,7,13.802622498274708,Slightly above peers,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-A,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",8.99,8.99,8.99,9.59,0.0,6.674082313681865,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-B,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",8.99,8.99,8.99,9.59,0.0,6.674082313681865,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-C,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",8.99,8.99,8.99,9.59,0.0,6.674082313681865,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-D,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",8.99,8.99,8.99,9.59,0.0,6.674082313681865,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-E,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",8.99,8.99,8.99,9.59,0.0,6.674082313681865,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-F,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",8.99,8.99,8.99,9.59,0.0,6.674082313681865,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_12,3-G,Target,Target-MN,12,"KIND Dark Chocolate Nuts & Sea Salt, 6 bars, 6 x 8 oz.",9.59,8.99,8.99,9.59,6.674082313681873,6.674082313681865,7,26.69632925472749,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-A,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.99,3.69,3.99,3.99,0.0,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-B,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.99,3.69,3.99,3.99,0.0,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-C,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.99,3.69,3.99,3.99,0.0,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-D,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.99,3.69,3.99,3.99,0.0,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-E,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.69,3.69,3.99,3.99,-7.518796992481214,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-F,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.69,3.69,3.99,3.99,-7.518796992481214,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_13,3-G,Target,Target-MN,13,"Heinz Tomato Ketchup, 20 oz.",3.99,3.69,3.99,3.99,0.0,8.130081300813014,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-A,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.79,3.79,3.79,3.99,0.0,5.277044854881271,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-B,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.79,3.79,3.79,3.99,0.0,5.277044854881271,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-C,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.79,3.79,3.79,3.99,0.0,5.277044854881271,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-D,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.79,3.79,3.79,3.99,0.0,5.277044854881271,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-E,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.99,3.79,3.79,3.99,5.277044854881274,5.277044854881271,7,21.108179419525097,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-F,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.99,3.79,3.79,3.99,5.277044854881274,5.277044854881271,7,21.108179419525097,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_14,3-G,Target,Target-MN,14,"Skippy Creamy Peanut Butter, 16 oz.",3.99,3.79,3.79,3.99,5.277044854881274,5.277044854881271,7,21.108179419525097,Noticeably above peers,Moderate signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-A,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",5.99,5.99,5.99,6.69,0.0,11.686143572621036,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-B,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",5.99,5.99,5.99,6.69,0.0,11.686143572621036,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-C,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",5.99,5.99,5.99,6.69,0.0,11.686143572621036,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-D,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",5.99,5.99,5.99,6.69,0.0,11.686143572621036,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-E,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",6.69,5.99,5.99,6.69,11.686143572621033,11.686143572621036,7,46.74457429048413,Substantially above peers,High signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-F,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",6.69,5.99,5.99,6.69,11.686143572621033,11.686143572621036,7,46.74457429048413,Substantially above peers,High signal
Target_Target-MN_2025-09-08_13:00 EST_15,3-G,Target,Target-MN,15,"Quaker 1-Minute Oats, 42 oz.",6.59,5.99,5.99,6.69,10.016694490818034,11.686143572621036,7,40.06677796327214,Substantially above peers,High signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-A,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-B,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-C,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-D,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-E,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-F,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_16,3-G,Target,Target-MN,16,"Good & Gather Quick Oats, 42 oz.",4.99,4.99,4.99,4.99,0.0,0.0,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-A,Target,Target-MN,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",1.99,1.69,1.99,1.99,0.0,17.751479289940832,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-B,Target,Target-MN,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",1.99,1.69,1.99,1.99,0.0,17.751479289940832,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-C,Target,Target-MN,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",1.99,1.69,1.99,1.99,0.0,17.751479289940832,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-D,Target,Target-MN,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",1.99,1.69,1.99,1.99,0.0,17.751479289940832,7,0.0,Within observed peer range,Low signal
Target_Target-MN_2025-09-08_13:00 EST_17,3-E,Target,Target-MN,17,"Barilla Penne, Non-GMO Pasta Made with Durum Wheat, 16 oz.",1.69,1.69,1.99,1.99,-15.07537688442211,17.751479289940832,7,0.0,Within observed peer range,Low signal
